#years	seasons	measurements	sites	entries	populations	replications	blocks	rows	cols	trait_1	trait_2	trait_3
2026	Summer	2027-02-11	site_1	entry_036	pop_2	replication_2	block_09	row_10	col_18	11.621181354974672	246.3311265479647	272.78765235971866
2026	Summer	2027-02-11	site_1	entry_037	pop_2	replication_2	block_04	row_06	col_08	9.504792629147842	NA	265.68041144032657
2026	Summer	2027-02-11	site_1	entry_038	pop_2	replication_2	block_10	row_08	col_20	11.257616249368313	264.67475692071304	272.7111507162759
2026	Summer	2027-02-11	site_1	entry_039	pop_2	replication_2	block_07	row_06	col_13	11.005363733937035	237.03363676303826	258.227373669451
2026	Summer	2027-02-11	site_1	entry_040	pop_2	replication_2	block_07	row_06	col_14	9.425948348693954	262.71643192297154	261.6576937312189
2026	Summer	2027-02-11	site_1	entry_041	pop_2	replication_2	block_06	row_09	col_11	11.705839638317228	268.01754582029184	257.1399369824849
2026	Summer	2027-02-11	site_1	entry_042	pop_2	replication_2	block_01	row_08	col_01	12.69026602790496	233.18360179195489	274.23497542453
2026	Summer	2027-02-11	site_1	entry_043	pop_2	replication_2	block_06	row_08	col_11	NA	236.7318609714443	263.79816930100327
2026	Summer	2027-02-11	site_1	entry_044	pop_2	replication_2	block_07	row_10	col_14	10.312781160233223	NA	260.3084140113761
2026	Summer	2027-02-11	site_1	entry_045	pop_2	replication_2	block_02	row_08	col_04	10.116175404818007	267.8266898238813	279.22129638116996
2026	Summer	2027-02-11	site_1	entry_046	pop_2	replication_2	block_09	row_07	col_18	11.57799445017929	232.0607168447218	260.12677241575943
2026	Summer	2027-02-11	site_1	entry_047	pop_2	replication_2	block_08	row_06	col_15	9.046715700432987	271.3830355897555	266.0052327386364
2026	Summer	2027-02-11	site_1	entry_048	pop_2	replication_2	block_09	row_06	col_17	12.854630880003047	250.43063102339664	268.6190111534102
2026	Summer	2027-02-11	site_1	entry_049	pop_2	replication_2	block_08	row_07	col_15	11.229361083454792	248.72441948872682	251.82751220580883
2026	Summer	2027-02-11	site_1	entry_050	pop_2	replication_2	block_04	row_10	col_07	12.023750669514746	243.81229326416354	275.3825584861308
2026	Summer	2027-02-11	site_1	entry_051	pop_2	replication_2	block_08	row_10	col_16	11.818187635453613	NA	260.22025613298473
2026	Summer	2027-02-11	site_1	entry_052	pop_2	replication_2	block_03	row_10	col_06	8.873838165541267	284.6786632759375	261.6992207948248
2026	Summer	2027-02-11	site_1	entry_053	pop_2	replication_2	block_04	row_07	col_08	9.987075009871923	247.61885017540163	272.8481021089474
2026	Summer	2027-02-11	site_1	entry_054	pop_2	replication_2	block_04	row_10	col_08	11.783053419518168	229.00428020856862	262.63542043262623
2026	Summer	2027-02-11	site_1	entry_055	pop_2	replication_2	block_04	row_07	col_07	10.692515367440876	256.70202508293085	274.51008938338714
2026	Summer	2027-02-11	site_1	entry_056	pop_2	replication_2	block_01	row_09	col_01	10.030582259010055	254.14627420577207	272.93074280826846
2026	Summer	2027-02-11	site_1	entry_057	pop_2	replication_2	block_01	row_06	col_02	11.987585372201515	238.74737413247047	273.82202610329955
2026	Summer	2027-02-11	site_1	entry_058	pop_2	replication_2	block_06	row_10	col_12	12.567838417880136	246.7229095987193	268.6387056219926
2026	Summer	2027-02-11	site_1	entry_059	pop_2	replication_2	block_05	row_06	col_09	11.91373059776241	244.47503004816497	258.00073890677885
2026	Summer	2027-02-11	site_1	entry_060	pop_2	replication_2	block_05	row_08	col_10	10.15473894600435	249.330520310309	276.7571376403355
2026	Summer	2027-02-11	site_1	entry_061	pop_2	replication_2	block_02	row_06	col_03	10.8222998388623	237.4710074732856	273.18241945018576
2026	Summer	2027-02-11	site_1	entry_062	pop_2	replication_2	block_08	row_08	col_16	12.524913383077287	249.48759391324424	278.15032453227576
2026	Summer	2027-02-11	site_1	entry_063	pop_2	replication_2	block_05	row_09	col_10	10.958452242343762	NA	274.8081677858085
2026	Summer	2027-02-11	site_1	entry_064	pop_2	replication_2	block_03	row_08	col_06	11.896697489149945	239.0317087762727	254.14961416196903
2026	Summer	2027-02-11	site_1	entry_065	pop_2	replication_2	block_03	row_10	col_05	11.200547183479188	268.77343737013626	268.3021908537064
2026	Summer	2027-02-11	site_1	entry_066	pop_2	replication_2	block_08	row_06	col_16	10.334119899644842	256.067897238466	274.60065393997183
2026	Summer	2027-02-11	site_1	entry_067	pop_3	replication_2	block_07	row_08	col_14	11.961506838775396	NA	274.1923686591803
2026	Summer	2027-02-11	site_1	entry_068	pop_3	replication_2	block_05	row_07	col_10	11.144558886960402	270.4667405766445	274.8901404288798
2026	Summer	2027-02-11	site_1	entry_069	pop_3	replication_2	block_02	row_08	col_03	9.36430063017826	239.44740422710126	254.86765774806906
2026	Summer	2027-02-11	site_1	entry_070	pop_3	replication_2	block_10	row_08	col_19	10.772781753804665	237.75355307562555	265.5447994840373
2026	Summer	2027-02-11	site_1	entry_071	pop_3	replication_2	block_09	row_06	col_18	9.586772064932093	263.4994302078183	265.57239593726916
2026	Summer	2027-02-11	site_1	entry_072	pop_3	replication_2	block_10	row_06	col_20	11.034265698190485	242.13608781998195	260.85890853188454
2026	Summer	2027-02-11	site_1	entry_073	pop_3	replication_2	block_05	row_08	col_09	10.62692833009762	261.7812980615583	261.6633492764797
2026	Summer	2027-02-11	site_1	entry_074	pop_3	replication_2	block_05	row_10	col_10	10.581545063214344	256.78919370174776	281.41098213950545
2026	Summer	2027-02-11	site_1	entry_075	pop_3	replication_2	block_03	row_06	col_05	12.45185471062803	236.82765846323557	274.8963586977031
2026	Summer	2027-02-11	site_1	entry_076	pop_3	replication_2	block_01	row_10	col_01	12.718208298972005	247.7010409986534	275.83285044940646
2026	Summer	2027-02-11	site_1	entry_077	pop_3	replication_2	block_03	row_09	col_05	10.44428912145825	269.28763964236407	276.6393024827752
2026	Summer	2027-02-11	site_1	entry_078	pop_3	replication_2	block_03	row_07	col_06	10.152009869522592	292.3159250292216	260.417205461383
2026	Summer	2027-02-11	site_1	entry_079	pop_3	replication_2	block_06	row_08	col_12	9.158766569440544	268.2896514444579	259.54598146339424
2026	Summer	2027-02-11	site_1	entry_080	pop_3	replication_2	block_03	row_08	col_05	NA	252.0476316570469	259.09061025759775
2026	Summer	2027-02-11	site_1	entry_081	pop_3	replication_2	block_01	row_10	col_02	9.747652870232121	267.1442244194097	263.8709414657829
2026	Summer	2027-02-11	site_1	entry_082	pop_3	replication_2	block_03	row_07	col_05	10.605007580512101	257.7278443424825	260.4880176473705
2026	Summer	2027-02-11	site_1	entry_083	pop_3	replication_2	block_04	row_08	col_08	10.86903980163995	233.9857307870321	263.6783214324015
2026	Summer	2027-02-11	site_1	entry_084	pop_3	replication_2	block_02	row_07	col_03	10.895349059227998	240.45934189532187	276.789587159308
2026	Summer	2027-02-11	site_1	entry_085	pop_3	replication_2	block_10	row_07	col_19	10.556207022245628	238.71743383056238	262.53848838600715
2026	Summer	2027-02-11	site_1	entry_086	pop_3	replication_2	block_07	row_07	col_13	12.71269672705378	261.75542362741174	267.5205576884041
2026	Summer	2027-02-11	site_1	entry_087	pop_3	replication_2	block_06	row_10	col_11	NA	270.2491166706661	264.8919176664312
2026	Summer	2027-02-11	site_1	entry_088	pop_3	replication_2	block_03	row_09	col_06	9.226683533488332	258.73245744263164	261.3664518795026
2026	Summer	2027-02-11	site_1	entry_089	pop_3	replication_2	block_02	row_06	col_04	11.519967223791584	241.8087706318722	265.61769396248695
2026	Summer	2027-02-11	site_1	entry_090	pop_3	replication_2	block_08	row_10	col_15	10.487799752078093	252.35024026331416	261.66584683713916
2026	Summer	2027-02-11	site_1	entry_091	pop_3	replication_2	block_09	row_08	col_18	10.508065319939357	254.76854843530631	NA
2026	Summer	2027-02-11	site_1	entry_092	pop_3	replication_2	block_01	row_07	col_02	10.672079220975675	274.8642740444552	252.80590046186535
2026	Summer	2027-02-11	site_1	entry_093	pop_3	replication_2	block_06	row_06	col_11	11.7591882873048	257.02663177021424	258.04662070281734
2026	Summer	2027-02-11	site_1	entry_094	pop_3	replication_2	block_05	row_07	col_09	12.962040450534388	246.86565240741245	268.24140673318186
2026	Summer	2027-02-11	site_1	entry_095	pop_3	replication_2	block_09	row_09	col_17	11.667176830556787	268.29439095072775	263.6711293982562
2026	Summer	2027-02-11	site_1	entry_096	pop_3	replication_2	block_04	row_09	col_07	10.420551393324835	240.495067578503	269.2171147810829
2026	Summer	2027-02-11	site_1	entry_097	pop_3	replication_2	block_06	row_09	col_12	NA	237.35077399834563	263.7924148893284
2026	Summer	2027-02-11	site_1	entry_098	pop_3	replication_2	block_04	row_08	col_07	9.896130996316142	245.8894914031359	265.43331019053784
2026	Summer	2027-02-11	site_1	entry_099	pop_3	replication_2	block_10	row_06	col_19	11.731046389028183	248.21371429115698	262.02057001495746
2026	Summer	2027-02-11	site_1	entry_100	pop_3	replication_2	block_07	row_08	col_13	11.724089194051928	249.9139476404364	265.3185456413478
2026	Summer	2027-02-11	site_2	entry_001	pop_1	replication_1	block_09	row_03	col_17	10.560786555845297	NA	273.90047166435386
2026	Summer	2027-02-11	site_2	entry_002	pop_1	replication_1	block_04	row_01	col_08	10.281951468510568	244.39066869082535	278.3323077205672
2026	Summer	2027-02-11	site_2	entry_003	pop_1	replication_1	block_07	row_01	col_13	11.332057760411265	252.61066942840708	260.0640414154579
2026	Summer	2027-02-11	site_2	entry_004	pop_1	replication_1	block_04	row_05	col_07	11.064875122894609	244.62180950605594	261.83693846032395
2026	Summer	2027-02-11	site_2	entry_005	pop_1	replication_1	block_06	row_01	col_11	11.605703659811253	264.10257128748856	262.2515778162757
2026	Summer	2027-02-11	site_2	entry_006	pop_1	replication_1	block_01	row_04	col_02	10.106065832012744	236.169893410659	271.6171812768355
2026	Summer	2027-02-11	site_2	entry_007	pop_1	replication_1	block_06	row_04	col_12	10.084424505734583	254.11983621937603	272.40840976786603
2026	Summer	2027-02-11	site_2	entry_008	pop_1	replication_1	block_06	row_02	col_11	12.716677815846971	265.0606584143763	271.00631128382895
2026	Summer	2027-02-11	site_2	entry_009	pop_1	replication_1	block_09	row_02	col_17	11.65050105156129	229.32665162813015	258.61926854825464
2026	Summer	2027-02-11	site_2	entry_010	pop_1	replication_1	block_01	row_02	col_01	10.891899856220261	268.9012167503308	260.0465346310478
2026	Summer	2027-02-11	site_2	entry_011	pop_1	replication_1	block_10	row_05	col_19	NA	247.8543152861723	258.17467280593354
2026	Summer	2027-02-11	site_2	entry_012	pop_1	replication_1	block_06	row_03	col_11	NA	254.73315206810005	NA
2026	Summer	2027-02-11	site_2	entry_013	pop_1	replication_1	block_04	row_02	col_07	11.302028762880159	241.79591064652075	263.09416038799526
2026	Summer	2027-02-11	site_2	entry_014	pop_1	replication_1	block_09	row_02	col_18	10.43080917400082	NA	272.5481136437089
2026	Summer	2027-02-11	site_2	entry_015	pop_1	replication_1	block_04	row_03	col_08	9.701860069792293	NA	276.21707650414714
2026	Summer	2027-02-11	site_2	entry_016	pop_1	replication_1	block_02	row_01	col_04	9.353910377251058	256.66863591292116	271.13033744935757
2026	Summer	2027-02-11	site_2	entry_017	pop_1	replication_1	block_02	row_04	col_04	11.33275461767804	222.4465686823376	277.73265264965005
2026	Summer	2027-02-11	site_2	entry_018	pop_1	replication_1	block_09	row_01	col_17	9.19232214039509	233.83792765827553	262.4164073070751
2026	Summer	2027-02-11	site_2	entry_019	pop_1	replication_1	block_04	row_01	col_07	13.339636557285955	253.77966277963765	266.48059069433475
2026	Summer	2027-02-11	site_2	entry_020	pop_1	replication_1	block_02	row_05	col_04	11.59950733655436	254.47034785007742	267.18159400146214
2026	Summer	2027-02-11	site_2	entry_021	pop_1	replication_1	block_08	row_02	col_16	10.14597989689719	274.5308594299875	259.28024202553854
2026	Summer	2027-02-11	site_2	entry_022	pop_1	replication_1	block_03	row_05	col_06	9.548259395753789	263.7040828691999	272.4120372262254
2026	Summer	2027-02-11	site_2	entry_023	pop_1	replication_1	block_01	row_05	col_02	12.732490343616561	249.06626036783626	272.5812266886181
2026	Summer	2027-02-11	site_2	entry_024	pop_1	replication_1	block_09	row_05	col_17	11.092496556496634	270.8700914214328	276.15904792865695
2026	Summer	2027-02-11	site_2	entry_025	pop_1	replication_1	block_04	row_05	col_08	11.727614690771423	263.0150891105962	263.06742298551376
2026	Summer	2027-02-11	site_2	entry_026	pop_1	replication_1	block_08	row_04	col_16	10.988857183214792	239.72312565530976	266.65439516105266
2026	Summer	2027-02-11	site_2	entry_027	pop_1	replication_1	block_02	row_04	col_03	11.863135927476804	245.87292270911144	275.80135226530274
2026	Summer	2027-02-11	site_2	entry_028	pop_1	replication_1	block_07	row_01	col_14	10.782320652032865	264.54500632990096	255.46689664817282
2026	Summer	2027-02-11	site_2	entry_029	pop_1	replication_1	block_02	row_02	col_03	10.539572184413867	236.36557083604623	261.0931252712997
2026	Summer	2027-02-11	site_2	entry_030	pop_1	replication_1	block_01	row_04	col_01	NA	238.81530684437126	274.8110350432737
2026	Summer	2027-02-11	site_2	entry_031	pop_1	replication_1	block_03	row_05	col_05	9.370868777271056	258.191099029809	256.0419838617486
2026	Summer	2027-02-11	site_2	entry_032	pop_1	replication_1	block_04	row_04	col_07	11.364656326027152	262.3598883504557	262.2501553927887
2026	Summer	2027-02-11	site_2	entry_033	pop_1	replication_1	block_07	row_05	col_14	11.83207011161117	290.5842560330398	NA
2026	Summer	2027-02-11	site_2	entry_034	pop_2	replication_1	block_08	row_04	col_15	11.204486855547529	238.31621993005257	265.5374921882725
2026	Summer	2027-02-11	site_2	entry_035	pop_2	replication_1	block_03	row_04	col_05	10.879348330460418	255.73249008692525	268.1491544563498
2026	Summer	2027-02-11	site_2	entry_036	pop_2	replication_1	block_10	row_01	col_19	11.598174549780003	246.1090809881774	272.53312592190247
2026	Summer	2027-02-11	site_2	entry_037	pop_2	replication_1	block_08	row_05	col_16	9.655906914523896	263.7221815217824	265.48936076515633
2026	Summer	2027-02-11	site_2	entry_038	pop_2	replication_1	block_03	row_01	col_05	11.339138765314937	NA	272.5302900691593
2026	Summer	2027-02-11	site_2	entry_039	pop_2	replication_1	block_03	row_01	col_06	11.246845177392917	236.88550355060892	258.09463865610707
2026	Summer	2027-02-11	site_2	entry_040	pop_2	replication_1	block_02	row_03	col_04	9.61922418300003	262.4763290727478	261.4695993512962
2026	Summer	2027-02-11	site_2	entry_041	pop_2	replication_1	block_01	row_02	col_02	11.577851795278209	267.7361968446715	256.9522495849549
2026	Summer	2027-02-11	site_2	entry_042	pop_2	replication_1	block_02	row_05	col_03	12.8376596535477	233.33701761895702	274.07569105132995
2026	Summer	2027-02-11	site_2	entry_043	pop_2	replication_1	block_02	row_03	col_03	10.495872144106556	236.5986601386058	263.56118320777244
2026	Summer	2027-02-11	site_2	entry_044	pop_2	replication_1	block_10	row_02	col_20	10.406805602895762	232.0613088606785	260.1249499464618
2026	Summer	2027-02-11	site_2	entry_045	pop_2	replication_1	block_04	row_03	col_07	10.377776511951366	NA	NA
2026	Summer	2027-02-11	site_2	entry_046	pop_2	replication_1	block_06	row_02	col_12	11.882829816181133	232.06447197889943	259.93314715513856
2026	Summer	2027-02-11	site_2	entry_047	pop_2	replication_1	block_05	row_02	col_09	9.453612424261104	271.03341410804427	265.8062384573318
2026	Summer	2027-02-11	site_2	entry_048	pop_2	replication_1	block_05	row_05	col_10	12.955696775082247	250.28382800418635	268.48461794665246
2026	Summer	2027-02-11	site_2	entry_049	pop_2	replication_1	block_03	row_02	col_06	11.509404538943555	248.63078849168548	251.66412739887335
2026	Summer	2027-02-11	site_2	entry_050	pop_2	replication_1	block_10	row_02	col_19	12.363029842777395	243.59752327036216	275.23061102182226
2026	Summer	2027-02-11	site_2	entry_051	pop_2	replication_1	block_07	row_02	col_14	11.79724020780423	250.71018513778805	260.0365937355
2026	Summer	2027-02-11	site_2	entry_052	pop_2	replication_1	block_08	row_05	col_15	8.830120395302878	284.8317547522575	261.4954827855979
2026	Summer	2027-02-11	site_2	entry_053	pop_2	replication_1	block_07	row_04	col_14	10.1382536957381	247.61006693807076	272.6972631645682
2026	Summer	2027-02-11	site_2	entry_054	pop_2	replication_1	block_05	row_03	col_10	11.754302934995248	229.01400519232658	262.392274457862
2026	Summer	2027-02-11	site_2	entry_055	pop_2	replication_1	block_09	row_05	col_18	11.02952382145138	256.49626900084064	274.3934768284207
2026	Summer	2027-02-11	site_2	entry_056	pop_2	replication_1	block_06	row_05	col_11	10.302598711084075	253.85414450053028	272.7068343737263
2026	Summer	2027-02-11	site_2	entry_057	pop_2	replication_1	block_01	row_01	col_01	12.104064954644114	238.6597492943638	273.6154110280345
2026	Summer	2027-02-11	site_2	entry_058	pop_2	replication_1	block_07	row_03	col_13	12.707707642950904	246.51232208902644	268.4241413530501
2026	Summer	2027-02-11	site_2	entry_059	pop_2	replication_1	block_07	row_02	col_13	12.174742529049231	244.23493474609745	257.78947306819674
2026	Summer	2027-02-11	site_2	entry_060	pop_2	replication_1	block_03	row_03	col_06	10.727023284010103	249.28085853791256	276.5613013303426
2026	Summer	2027-02-11	site_2	entry_061	pop_2	replication_1	block_10	row_05	col_20	11.120116696673083	237.22364104011655	NA
2026	Summer	2027-02-11	site_2	entry_062	pop_2	replication_1	block_03	row_03	col_05	12.515942597050303	249.495139013182	278.02935762362887
2026	Summer	2027-02-11	site_2	entry_063	pop_2	replication_1	block_05	row_05	col_09	11.010586053015594	266.81639474478305	274.6223737664217
2026	Summer	2027-02-11	site_2	entry_064	pop_2	replication_1	block_04	row_02	col_08	12.328878630264553	238.80364163736385	253.9507011454212
2026	Summer	2027-02-11	site_2	entry_065	pop_2	replication_1	block_06	row_03	col_12	11.667002310977876	268.48480221097185	268.1405282401643
2026	Summer	2027-02-11	site_2	entry_066	pop_2	replication_1	block_08	row_01	col_15	10.42992002891419	256.030382016565	274.43432250188715
2026	Summer	2027-02-11	site_2	entry_067	pop_3	replication_1	block_01	row_05	col_01	12.022387327709716	232.9522498330863	274.06635605494415
2026	Summer	2027-02-11	site_2	entry_068	pop_3	replication_1	block_08	row_03	col_15	11.607780341048771	NA	274.698554925374
2026	Summer	2027-02-11	site_2	entry_069	pop_3	replication_1	block_03	row_02	col_05	9.57787933462058	239.3513332106738	254.65598090580195
2026	Summer	2027-02-11	site_2	entry_070	pop_3	replication_1	block_09	row_04	col_18	10.80539776019514	237.46006494151652	265.3976179593742
2026	Summer	2027-02-11	site_2	entry_071	pop_3	replication_1	block_06	row_05	col_12	9.981844939205114	263.25519276740613	265.39145143473655
2026	Summer	2027-02-11	site_2	entry_072	pop_3	replication_1	block_01	row_03	col_02	11.222533661657117	241.98366996855248	NA
2026	Summer	2027-02-11	site_2	entry_073	pop_3	replication_1	block_07	row_03	col_14	10.706690580020577	261.6070648386259	261.48517268150107
2026	Summer	2027-02-11	site_2	entry_074	pop_3	replication_1	block_02	row_01	col_03	10.766448963867	256.4671826572929	281.2235814961069
2026	Summer	2027-02-11	site_2	entry_075	pop_3	replication_1	block_05	row_01	col_09	12.651684292105086	237.0401032679391	274.69847086862114
2026	Summer	2027-02-11	site_2	entry_076	pop_3	replication_1	block_06	row_04	col_11	13.103400886416026	247.51328317011811	275.6776754269719
2026	Summer	2027-02-11	site_2	entry_077	pop_3	replication_1	block_05	row_03	col_09	10.666232300713249	268.84570325274547	276.46555950646695
2026	Summer	2027-02-11	site_2	entry_078	pop_3	replication_1	block_08	row_03	col_16	10.529548522219068	292.2549540528103	NA
2026	Summer	2027-02-11	site_2	entry_079	pop_3	replication_1	block_01	row_01	col_02	9.41532892829209	268.09735505109677	259.4077044179766
2026	Summer	2027-02-11	site_2	entry_080	pop_3	replication_1	block_07	row_05	col_13	10.719125440829686	251.85144238609934	258.85955053198035
2026	Summer	2027-02-11	site_2	entry_081	pop_3	replication_1	block_09	row_04	col_17	9.89033513304184	266.9905779729222	263.69275874491706
2026	Summer	2027-02-11	site_2	entry_082	pop_3	replication_1	block_06	row_01	col_12	10.932518973638071	257.4050556981628	260.2698408848832
2026	Summer	2027-02-11	site_2	entry_083	pop_3	replication_1	block_10	row_03	col_19	10.985764843706143	233.60727747077104	263.52233613814917
2026	Summer	2027-02-11	site_2	entry_084	pop_3	replication_1	block_04	row_04	col_08	10.774159726235306	240.21765241823257	NA
2026	Summer	2027-02-11	site_2	entry_085	pop_3	replication_1	block_10	row_03	col_20	NA	238.40143767752184	NA
2026	Summer	2027-02-11	site_2	entry_086	pop_3	replication_1	block_05	row_04	col_10	12.992285286002462	NA	267.35123071477955
2026	Summer	2027-02-11	site_2	entry_087	pop_3	replication_1	block_03	row_04	col_06	11.24105901180051	270.1904977925446	264.63006461782027
2026	Summer	2027-02-11	site_2	entry_088	pop_3	replication_1	block_08	row_01	col_16	9.45442867853558	258.5362456419657	261.2224837265864
2026	Summer	2027-02-11	site_2	entry_089	pop_3	replication_1	block_08	row_02	col_15	11.64870563863316	241.4157185679811	265.4182293516979
2026	Summer	2027-02-11	site_2	entry_090	pop_3	replication_1	block_05	row_01	col_10	10.761926312094872	252.3396858178052	261.5235091983611
2026	Summer	2027-02-11	site_2	entry_091	pop_3	replication_1	block_05	row_04	col_09	10.589819989656206	254.51062955662718	265.35516628244744
2026	Summer	2027-02-11	site_2	entry_092	pop_3	replication_1	block_05	row_02	col_10	10.894934205795122	274.99030579626714	252.60215849399845
2026	Summer	2027-02-11	site_2	entry_093	pop_3	replication_1	block_10	row_04	col_20	12.138569553124398	256.707985360703	257.83881034026393
2026	Summer	2027-02-11	site_2	entry_094	pop_3	replication_1	block_09	row_01	col_18	13.034969501991386	246.53264562812868	268.06624544235035
2026	Summer	2027-02-11	site_2	entry_095	pop_3	replication_1	block_10	row_01	col_20	11.779181056851577	268.0890672582234	263.47298530285053
2026	Summer	2027-02-11	site_2	entry_096	pop_3	replication_1	block_02	row_02	col_04	10.525588928423184	240.19494680957064	269.0583806508904
2026	Summer	2027-02-11	site_2	entry_097	pop_3	replication_1	block_10	row_04	col_19	13.29003868900554	237.19554170821976	263.6401862689547
2026	Summer	2027-02-11	site_2	entry_098	pop_3	replication_1	block_07	row_04	col_13	10.373083696407628	245.57174541561136	NA
2026	Summer	2027-02-11	site_2	entry_099	pop_3	replication_1	block_01	row_03	col_01	11.816101769653855	247.78594319783517	261.8271042576267
2026	Summer	2027-02-11	site_2	entry_100	pop_3	replication_1	block_09	row_03	col_18	11.88883201218755	249.95012159718135	NA
2026	Summer	2027-02-11	site_2	entry_001	pop_1	replication_2	block_02	row_06	col_04	10.635899679721724	256.3893402718412	273.92747182185013
2026	Summer	2027-02-11	site_2	entry_002	pop_1	replication_2	block_03	row_06	col_06	10.52378722436771	244.3897927059645	278.4221851389088
2026	Summer	2027-02-11	site_2	entry_003	pop_1	replication_2	block_05	row_07	col_10	11.523734170960468	252.61343680152558	260.1145887954211
2026	Summer	2027-02-11	site_2	entry_004	pop_1	replication_2	block_05	row_09	col_09	11.23520456679931	244.61935649791215	261.84461359268727
2026	Summer	2027-02-11	site_2	entry_005	pop_1	replication_2	block_01	row_07	col_02	11.572840913391698	264.1009259308065	262.2760204779796
2026	Summer	2027-02-11	site_2	entry_006	pop_1	replication_2	block_05	row_06	col_10	10.45748664377244	236.16822032152177	271.6450733296073
2026	Summer	2027-02-11	site_2	entry_007	pop_1	replication_2	block_10	row_08	col_19	10.133636789263115	254.12175307140316	272.46546794051903
2026	Summer	2027-02-11	site_2	entry_008	pop_1	replication_2	block_02	row_07	col_03	12.722935462411607	265.05985876577967	271.0698640148792
2026	Summer	2027-02-11	site_2	entry_009	pop_1	replication_2	block_04	row_10	col_07	11.796219459106798	229.32258027526387	NA
2026	Summer	2027-02-11	site_2	entry_010	pop_1	replication_2	block_08	row_08	col_16	11.168694125935012	268.89769414380766	260.05277083090186
2026	Summer	2027-02-11	site_2	entry_011	pop_1	replication_2	block_07	row_06	col_13	11.16957975463128	247.85400660587166	258.1766493609088
2026	Summer	2027-02-11	site_2	entry_012	pop_1	replication_2	block_02	row_09	col_04	NA	254.729014547982	276.94008240621565
2026	Summer	2027-02-11	site_2	entry_013	pop_1	replication_2	block_04	row_10	col_08	11.468612650371501	241.7927074292604	263.1383366089234
2026	Summer	2027-02-11	site_2	entry_014	pop_1	replication_2	block_04	row_07	col_07	10.505535874385714	253.25228173324854	272.60526981258727
2026	Summer	2027-02-11	site_2	entry_015	pop_1	replication_2	block_03	row_06	col_05	9.8773438344642	NA	276.2398104529448
2026	Summer	2027-02-11	site_2	entry_016	pop_1	replication_2	block_10	row_06	col_19	9.622573731294498	256.6688772558084	271.1698389933079
2026	Summer	2027-02-11	site_2	entry_017	pop_1	replication_2	block_09	row_09	col_18	11.685917809347627	222.4469214211078	277.7758692781633
2026	Summer	2027-02-11	site_2	entry_018	pop_1	replication_2	block_04	row_08	col_07	9.324549579009489	233.83489802614895	262.4788255159376
2026	Summer	2027-02-11	site_2	entry_019	pop_1	replication_2	block_04	row_08	col_08	13.492729475846188	253.77709721812386	266.5257280460144
2026	Summer	2027-02-11	site_2	entry_020	pop_1	replication_2	block_08	row_10	col_16	11.955924267455126	254.47093980235175	267.20333966965234
2026	Summer	2027-02-11	site_2	entry_021	pop_1	replication_2	block_09	row_06	col_17	10.349303681539467	NA	259.3104400040012
2026	Summer	2027-02-11	site_2	entry_022	pop_1	replication_2	block_09	row_09	col_17	9.87675012627721	263.70369881915065	272.4366196052615
2026	Summer	2027-02-11	site_2	entry_023	pop_1	replication_2	block_01	row_06	col_02	NA	249.06806396442073	272.61100078625884
2026	Summer	2027-02-11	site_2	entry_024	pop_1	replication_2	block_01	row_08	col_02	11.15925332750015	270.86591181236423	276.22435562320976
2026	Summer	2027-02-11	site_2	entry_025	pop_1	replication_2	block_03	row_08	col_05	11.926555927586945	263.01490431151774	263.09880364647034
2026	Summer	2027-02-11	site_2	entry_026	pop_1	replication_2	block_08	row_09	col_16	11.21025623196753	239.724896624361	266.64627474087894
2026	Summer	2027-02-11	site_2	entry_027	pop_1	replication_2	block_01	row_06	col_01	12.066492357678623	245.8757033437381	275.836869657754
2026	Summer	2027-02-11	site_2	entry_028	pop_1	replication_2	block_05	row_10	col_09	10.987180531594055	NA	255.47635890099644
2026	Summer	2027-02-11	site_2	entry_029	pop_1	replication_2	block_07	row_08	col_14	10.706036635635751	236.36575383521804	261.14745038070305
2026	Summer	2027-02-11	site_2	entry_030	pop_1	replication_2	block_06	row_06	col_12	11.59562696843922	238.8123719752445	274.8828780387214
2026	Summer	2027-02-11	site_2	entry_031	pop_1	replication_2	block_02	row_06	col_03	NA	258.18968264970084	256.08677118101593
2026	Summer	2027-02-11	site_2	entry_032	pop_1	replication_2	block_03	row_09	col_06	11.55320721796191	262.36067121237215	262.30721457808767
2026	Summer	2027-02-11	site_2	entry_033	pop_1	replication_2	block_10	row_10	col_20	12.088756515271298	290.5858252394465	252.806586371076
2026	Summer	2027-02-11	site_2	entry_034	pop_2	replication_2	block_01	row_10	col_02	11.376017447154767	238.31202260637482	265.5648822043193
2026	Summer	2027-02-11	site_2	entry_035	pop_2	replication_2	block_04	row_06	col_08	NA	255.73156323109336	268.2277440549571
2026	Summer	2027-02-11	site_2	entry_036	pop_2	replication_2	block_05	row_07	col_09	11.73182982244308	246.11178151455803	272.5544237715964
2026	Summer	2027-02-11	site_2	entry_037	pop_2	replication_2	block_07	row_07	col_14	9.769255126382385	263.7186097987433	265.4870279399263
2026	Summer	2027-02-11	site_2	entry_038	pop_2	replication_2	block_08	row_09	col_15	11.61789699362147	264.2909202377743	272.54433334612537
2026	Summer	2027-02-11	site_2	entry_039	pop_2	replication_2	block_03	row_07	col_06	11.437967627091881	236.88389080762818	258.11046251157285
2026	Summer	2027-02-11	site_2	entry_040	pop_2	replication_2	block_06	row_10	col_11	10.013858916463697	262.4774152429324	261.4919413033185
